year_aliya,month_aliya,age,age_tday,gender,erez_moza,subcont,yeshuv_klita,machoz,mikzoa
2018,12,63,68,זכר,רוסיה,מזרח אירופה,לוד,מחוז תל אביב והמרכז,מהנדס אזרחי
2018,12,62,67,נקבה,רוסיה,מזרח אירופה,לוד,מחוז תל אביב והמרכז,מהנדס אזרחי
2018,12,34,39,נקבה,רוסיה,מזרח אירופה,לוד,מחוז תל אביב והמרכז,רואה חשבון
2018,12,46,51,נקבה,אזרביג'אן,מזרח אירופה,לוד,מחוז תל אביב והמרכז,עובד במקצועות חופשיים
2018,12,16,21,זכר,אזרביג'אן,מזרח אירופה,לוד,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2018,12,16,21,נקבה,אזרביג'אן,מזרח אירופה,לוד,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2018,12,36,41,זכר,מולדביה,מזרח אירופה,לוד,מחוז תל אביב והמרכז,נהג במכונית מסחרית
2018,12,24,29,נקבה,מולדביה,מזרח אירופה,לוד,מחוז תל אביב והמרכז,מלצר
2018,12,6,11,נקבה,מולדביה,מזרח אירופה,לוד,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2018,12,5,10,זכר,מולדביה,מזרח אירופה,לוד,מחוז תל אביב והמרכז,לא צויין
2018,12,3,8,נקבה,מולדביה,מזרח אירופה,לוד,מחוז תל אביב והמרכז,לא צויין
2018,12,53,58,נקבה,ברזיל,דרום אמריקה,לוד,מחוז תל אביב והמרכז,סוכן נסיעות
2018,05,47,53,נקבה,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,מטפלת בקשישים
2018,05,12,18,זכר,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,07,34,39,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מעצב גרפיקה
2018,03,33,39,זכר,"דרא""פ",שאר אפריקה,אשקלון,מחוז הדרום וירושלים,מנהל כללי
2018,03,10,16,נקבה,"דרא""פ",שאר אפריקה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,03,8,14,זכר,"דרא""פ",שאר אפריקה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,01,13,19,נקבה,גרמניה,מערב אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,04,19,24,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,02,39,45,נקבה,בלארוס,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,אחות מוסמכת
2018,02,4,9,נקבה,בלארוס,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,
2018,06,8,13,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,06,12,18,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,01,6,11,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,01,23,28,זכר,מולדביה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"זבן, מוכר"
2018,01,26,32,זכר,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,בלתי מקצועי
2018,01,26,32,נקבה,איטליה,מערב אירופה,אשקלון,מחוז הדרום וירושלים,פסיכולוג
2018,02,57,63,נקבה,בלארוס,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מורה לחנוך על-יסודי
2018,01,28,34,זכר,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,02,18,24,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,03,43,48,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מתכנת
2018,03,43,49,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תופר, חייט"
2018,03,12,18,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,03,8,14,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,03,57,63,זכר,בלארוס,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,נהג משאית סמיטריילר
2018,03,66,72,נקבה,בלארוס,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,ספרן
2018,04,18,24,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,04,25,30,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,רופא
2018,04,33,38,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,רופא
2018,04,31,36,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,רופא
2018,04,26,31,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מנהל חשבונות
2018,04,21,27,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מהנדס מחשבים
2018,04,30,36,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מורה במדעי הטבע
2018,04,31,36,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מעצב גרפיקה
2018,04,29,34,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"מורה בבי""ס יסודי"
2018,04,30,36,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מהנדס חשמל ואלקטרוניקה
2018,04,29,35,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מנהל כללי
2018,04,7,13,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,04,28,34,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מהנדס חומרים
2018,04,28,34,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מהנדס חומרים
2018,04,3,9,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,03,22,28,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מדריך נער חברתי
2018,03,23,29,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,תקשורת
2018,04,27,32,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מעצב גרפיקה
2018,03,28,33,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,רתך
2018,03,28,34,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מנהל חשבונות
2018,03,8,14,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,05,24,30,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,עיתונאי
2018,04,19,24,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,04,19,24,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,05,17,23,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,05,18,24,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,05,17,22,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,06,21,26,נקבה,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,שיווק ויחסי ציבור
2018,06,42,47,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מהנדס בניין
2018,06,21,27,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,07,26,31,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מנהל אדמיניסטרטיבי
2018,07,49,54,זכר,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,07,45,51,נקבה,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,07,10,15,נקבה,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,07,19,24,נקבה,"ארה""ב",צפון אמריקה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,07,28,33,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,נהג קטר
2018,08,58,63,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מהנדס מכונות
2018,08,29,35,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,08,17,22,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,09,65,70,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,אופה
2018,06,37,42,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מהנדס תוכנה
2018,10,29,34,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,עורך דין
2018,09,21,26,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,עוזר רוקח
2018,10,21,26,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,גננת
2018,11,44,49,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,כלכלן
2018,10,22,27,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,שיווק ויחסי ציבור
2018,10,22,27,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,אחות מעשית
2018,11,80,85,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,פנסיונר / רנטייר
2018,06,62,67,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,אחות מוסמכת
2018,08,18,23,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,11,28,33,נקבה,בלארוס,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"זבן, מוכר"
2018,11,8,13,זכר,בלארוס,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,11,24,29,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"טבח ראשי, טבח"
2018,11,23,28,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,צורף
2018,11,32,37,נקבה,"ארה""ב",צפון אמריקה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,10,21,26,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"מורה בבי""ס יסודי"
2018,11,21,26,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,סטודנט
2018,12,55,59,זכר,"ארה""ב",צפון אמריקה,אשקלון,מחוז הדרום וירושלים,מהנדס מחשבים
2018,12,18,22,זכר,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,12,58,63,נקבה,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,"מזכירה, כתבנית, קצרנית"
2018,12,20,25,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,אחות מעשית
2018,11,23,28,זכר,קנדה,צפון אמריקה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,10,39,44,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מהנדס טכנולוגיה אחר
2018,10,18,23,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,08,18,23,נקבה,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,סטודנט
2018,12,14,19,זכר,ונצואלה,דרום אמריקה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,08,25,30,נקבה,בלארוס,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,סטודנט
2018,06,41,46,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מתכנת
2018,10,40,45,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מפיק סרטים/קולנוע
2018,04,26,32,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,רואה חשבון
2018,04,27,32,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,כלכלן
2018,08,32,37,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,חשמלאי
2018,08,29,35,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מקצוע לא מוגדר
2018,11,30,35,זכר,בלארוס,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מהנדס אזרחי
2018,11,30,35,נקבה,בלארוס,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,עובד במקצועות חופשיים
2018,11,5,10,נקבה,בלארוס,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,11,2,7,זכר,בלארוס,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,06,32,38,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,כלכלן
2018,06,5,11,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,06,2,8,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,06,0,5,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,02,60,66,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,איש מכירות
2018,01,11,17,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,10,84,89,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,פנסיונר / רנטייר
2018,07,53,58,זכר,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,סוחר סיטונאי
2018,07,9,14,זכר,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,07,7,12,נקבה,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,04,61,67,זכר,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,אופטיקאי
2018,03,11,17,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,03,16,21,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,01,64,70,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מהנדס תעשיה וניהול
2018,01,24,30,זכר,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,01,38,43,זכר,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,תקשורת
2018,01,25,31,זכר,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,מנהל כללי
2018,01,53,59,זכר,בלארוס,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מקצוע לא מוגדר
2018,01,50,56,נקבה,בלארוס,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תופר, חייט"
2018,01,9,15,נקבה,בלארוס,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,01,9,15,נקבה,בלארוס,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,10,17,22,נקבה,בולגריה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,01,65,71,זכר,בולגריה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,פנסיונר / רנטייר
2018,01,62,68,נקבה,בולגריה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,פנסיונר / רנטייר
2018,01,42,48,זכר,"דרא""פ",שאר אפריקה,אשקלון,מחוז הדרום וירושלים,מנהל כללי
2018,01,8,14,נקבה,"דרא""פ",שאר אפריקה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,01,4,10,נקבה,"דרא""פ",שאר אפריקה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,01,80,86,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,פנסיונר / רנטייר
2018,01,48,54,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מסגר כללי
2018,01,32,38,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"מורה בבי""ס יסודי"
2018,01,60,66,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מהנדס בניין
2018,01,59,64,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מורה למדעי החברה והרוח
2018,01,64,69,נקבה,אוזבקיסטאן,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,טכנאי חשמל ואלקטרוניקה
2018,01,78,84,זכר,בלארוס,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,פנסיונר / רנטייר
2018,01,75,81,נקבה,בלארוס,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,פנסיונר / רנטייר
2018,01,51,57,נקבה,בלארוס,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מנהל חשבונות
2018,01,23,29,זכר,בלארוס,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,כלכלן
2018,01,70,76,נקבה,בלארוס,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,פנסיונר / רנטייר
2018,01,50,56,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,כלכלן
2018,01,49,55,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,ספר
2018,01,68,74,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מהנדס אזרחי
2018,01,67,73,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מהנדס אזרחי
2018,01,68,74,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,אדריכל ומתכנן ערים
2018,01,38,44,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מהנדס מכונות
2018,01,19,24,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,סטודנט
2018,01,20,25,זכר,"דרא""פ",שאר אפריקה,אשקלון,מחוז הדרום וירושלים,סטודנט
2018,01,67,73,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,פנסיונר / רנטייר
2018,01,65,70,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,פנסיונר / רנטייר
2018,01,37,43,זכר,קנדה,צפון אמריקה,אשקלון,מחוז הדרום וירושלים,מתכנת
2018,01,29,35,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,עורך דין
2018,02,62,67,זכר,מרוקו,ארצות ערב אפריקה,אשקלון,מחוז הדרום וירושלים,עמיל מכס
2018,02,55,61,נקבה,מרוקו,ארצות ערב אפריקה,אשקלון,מחוז הדרום וירושלים,עקרת בית
2018,02,19,25,זכר,מרוקו,ארצות ערב אפריקה,אשקלון,מחוז הדרום וירושלים,סטודנט
2018,02,31,37,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מעצב פנים
2018,02,33,39,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"סופר, עתונאי"
2018,02,1,7,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,02,53,59,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מנהל אדמיניסטרטיבי
2018,02,35,41,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,כלכלן
2018,02,67,72,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"סנדלר, מייצר נעלים"
2018,02,63,69,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,עצמאי
2018,02,43,48,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,סנדלר
2018,02,33,39,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"מורה בבי""ס יסודי"
2018,02,33,39,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,שיווק ויחסי ציבור
2018,02,63,68,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,עיתונאי
2018,02,76,82,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,עיתונאי
2018,02,24,30,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,הנדסאי
2018,02,21,26,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,פסיכולוג
2018,02,82,88,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,פנסיונר / רנטייר
2018,02,32,38,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,עובד במקצועות חופשיים
2018,02,26,32,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,עורך דין
2018,02,40,45,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,בניה כללי
2018,02,31,37,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,סוחר סיטונאי
2018,02,3,9,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,02,58,64,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,פנסיונר / רנטייר
2018,02,72,78,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מקצוע לא מוגדר
2018,02,58,64,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מקצוע לא מוגדר
2018,02,33,39,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,קוסמטיקאית
2018,02,11,17,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,02,4,9,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,02,23,28,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מהנדס אזרחי
2018,02,2,7,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,02,42,47,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מנהל בתחום המסעדנות
2018,02,69,75,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,רופא מנתח
2018,02,57,63,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,רופא ילדים
2018,02,64,69,נקבה,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,פנסיונר / רנטייר
2018,02,42,48,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,אחות מוסמכת
2018,02,36,42,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,שיווק ויחסי ציבור
2018,02,31,37,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"מורה בבי""ס יסודי"
2018,02,2,7,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,02,23,29,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מהנדס בניין
2018,02,70,76,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,פנסיונר / רנטייר
2018,02,42,47,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מלונאי
2018,02,43,49,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,כלכלן
2018,02,8,14,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,02,24,30,נקבה,"ארה""ב",צפון אמריקה,אשקלון,מחוז הדרום וירושלים,מורה לחנוך על-יסודי
2018,02,56,62,זכר,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,מנהל אדמיניסטרטיבי
2018,02,54,60,נקבה,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,שיווק ויחסי ציבור
2018,02,69,74,זכר,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,פנסיונר / רנטייר
2018,02,66,71,נקבה,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,פנסיונר / רנטייר
2018,02,52,58,זכר,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,מנהל אדמיניסטרטיבי
2018,02,41,47,נקבה,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,מנהל אדמיניסטרטיבי
2018,02,16,21,זכר,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,02,14,19,נקבה,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,02,11,17,זכר,צרפת,מערב אירופה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,02,36,42,זכר,ונצואלה,דרום אמריקה,אשקלון,מחוז הדרום וירושלים,פועל
2018,02,27,32,נקבה,ונצואלה,דרום אמריקה,אשקלון,מחוז הדרום וירושלים,טכנאי הנדסה אזרחית
2018,02,10,15,נקבה,ונצואלה,דרום אמריקה,אשקלון,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2018,02,31,37,זכר,ונצואלה,דרום אמריקה,אשקלון,מחוז הדרום וירושלים,טכנאי הנדסת מכונות
2018,02,26,32,נקבה,ונצואלה,דרום אמריקה,אשקלון,מחוז הדרום וירושלים,רואה חשבון
2018,02,3,9,נקבה,ונצואלה,דרום אמריקה,אשקלון,מחוז הדרום וירושלים,לא צויין
2018,02,61,67,זכר,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מהנדס אזרחי
2018,02,60,66,נקבה,רוסיה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,רופא
2018,02,26,32,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,מהנדס אזרחי
2018,02,20,26,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,עובד במקצועות חופשיים
2018,12,56,61,זכר,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,נהג אוטובוס
2018,02,52,58,נקבה,אוקראינה,מזרח אירופה,אשקלון,מחוז הדרום וירושלים,ספר
